date,street_name,hour,day_of_week,day_number,is_weekend,is_peak_hour,probe_count,segment_count,average_speed_limit,average_frc,total_distance
2024-08-21,Mahatma Gandhi Marg,17,Wednesday,2,0,1,507361,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,18,Wednesday,2,0,1,510526,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,19,Wednesday,2,0,1,468512,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,20,Wednesday,2,0,1,468257,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,21,Wednesday,2,0,0,436167,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,22,Wednesday,2,0,0,398632,1052,52.443,1.5722,62245.45
2024-08-21,Mahatma Gandhi Marg,23,Wednesday,2,0,0,294465,1052,52.443,1.5722,62245.45
2024-08-21,Mathura Road,0,Wednesday,2,0,0,71721,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,1,Wednesday,2,0,0,43937,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,2,Wednesday,2,0,0,26231,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,3,Wednesday,2,0,0,28360,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,4,Wednesday,2,0,0,44861,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,5,Wednesday,2,0,0,57078,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,6,Wednesday,2,0,0,69077,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,7,Wednesday,2,0,1,96162,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,8,Wednesday,2,0,1,161058,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,9,Wednesday,2,0,1,195181,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,10,Wednesday,2,0,0,205449,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,11,Wednesday,2,0,0,199230,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,12,Wednesday,2,0,0,160460,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,13,Wednesday,2,0,0,181205,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,14,Wednesday,2,0,0,173180,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,15,Wednesday,2,0,0,183952,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,16,Wednesday,2,0,0,196849,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,17,Wednesday,2,0,1,203679,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,18,Wednesday,2,0,1,195159,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,19,Wednesday,2,0,1,195499,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,20,Wednesday,2,0,1,173769,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,21,Wednesday,2,0,0,162726,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,22,Wednesday,2,0,0,137718,759,49.1331,1.9763,50900.63
2024-08-21,Mathura Road,23,Wednesday,2,0,0,106629,759,49.1331,1.9763,50900.63
2024-08-21,Outer Ring Road,0,Wednesday,2,0,0,138561,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,1,Wednesday,2,0,0,92020,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,2,Wednesday,2,0,0,64933,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,3,Wednesday,2,0,0,57699,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,4,Wednesday,2,0,0,68293,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,5,Wednesday,2,0,0,82543,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,6,Wednesday,2,0,0,106397,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,7,Wednesday,2,0,1,180156,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,8,Wednesday,2,0,1,306005,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,9,Wednesday,2,0,1,334133,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,10,Wednesday,2,0,0,329086,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,11,Wednesday,2,0,0,323879,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,12,Wednesday,2,0,0,273019,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,13,Wednesday,2,0,0,286707,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,14,Wednesday,2,0,0,287723,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,15,Wednesday,2,0,0,293215,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,16,Wednesday,2,0,0,340023,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,17,Wednesday,2,0,1,359816,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,18,Wednesday,2,0,1,345741,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,19,Wednesday,2,0,1,331277,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,20,Wednesday,2,0,1,320287,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,21,Wednesday,2,0,0,292983,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,22,Wednesday,2,0,0,246168,712,46.8048,2.4593,43347.7
2024-08-21,Outer Ring Road,23,Wednesday,2,0,0,194577,712,46.8048,2.4593,43347.7
2024-08-21,Aurobindo Marg,0,Wednesday,2,0,0,57408,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,1,Wednesday,2,0,0,38365,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,2,Wednesday,2,0,0,26028,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,3,Wednesday,2,0,0,19143,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,4,Wednesday,2,0,0,20851,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,5,Wednesday,2,0,0,32908,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,6,Wednesday,2,0,0,37223,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,7,Wednesday,2,0,1,71025,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,8,Wednesday,2,0,1,114744,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,9,Wednesday,2,0,1,150230,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,10,Wednesday,2,0,0,170226,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,11,Wednesday,2,0,0,148402,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,12,Wednesday,2,0,0,139751,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,13,Wednesday,2,0,0,149811,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,14,Wednesday,2,0,0,137483,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,15,Wednesday,2,0,0,152304,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,16,Wednesday,2,0,0,158649,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,17,Wednesday,2,0,1,162940,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,18,Wednesday,2,0,1,164582,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,19,Wednesday,2,0,1,161264,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,20,Wednesday,2,0,1,147256,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,21,Wednesday,2,0,0,127153,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,22,Wednesday,2,0,0,115537,378,49.709,1.8783,17962.91
2024-08-21,Aurobindo Marg,23,Wednesday,2,0,0,100643,378,49.709,1.8783,17962.91
2024-08-21,Mehrauli Badarpur Road,0,Wednesday,2,0,0,26393,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,1,Wednesday,2,0,0,18801,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,2,Wednesday,2,0,0,9760,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,3,Wednesday,2,0,0,9575,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,4,Wednesday,2,0,0,10971,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,5,Wednesday,2,0,0,11368,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,6,Wednesday,2,0,0,16598,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,7,Wednesday,2,0,1,21277,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,8,Wednesday,2,0,1,35231,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,9,Wednesday,2,0,1,44990,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,10,Wednesday,2,0,0,46003,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,11,Wednesday,2,0,0,49425,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,12,Wednesday,2,0,0,49991,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,13,Wednesday,2,0,0,49224,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,14,Wednesday,2,0,0,55189,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,15,Wednesday,2,0,0,57123,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,16,Wednesday,2,0,0,56864,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,17,Wednesday,2,0,1,58822,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,18,Wednesday,2,0,1,54219,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,19,Wednesday,2,0,1,51675,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,20,Wednesday,2,0,1,50148,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,21,Wednesday,2,0,0,51729,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,22,Wednesday,2,0,0,50710,370,49.5622,2.0081,24206.35
2024-08-21,Mehrauli Badarpur Road,23,Wednesday,2,0,0,43726,370,49.5622,2.0081,24206.35
2024-08-21,Barapullah Road,0,Wednesday,2,0,0,30057,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,1,Wednesday,2,0,0,19372,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,2,Wednesday,2,0,0,16920,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,3,Wednesday,2,0,0,14239,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,4,Wednesday,2,0,0,17710,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,5,Wednesday,2,0,0,23149,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,6,Wednesday,2,0,0,26502,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,7,Wednesday,2,0,1,53629,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,8,Wednesday,2,0,1,88209,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,9,Wednesday,2,0,1,91002,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,10,Wednesday,2,0,0,95515,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,11,Wednesday,2,0,0,109300,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,12,Wednesday,2,0,0,105873,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,13,Wednesday,2,0,0,104648,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,14,Wednesday,2,0,0,84524,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,15,Wednesday,2,0,0,95774,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,16,Wednesday,2,0,0,101750,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,17,Wednesday,2,0,1,98647,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,18,Wednesday,2,0,1,89621,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,19,Wednesday,2,0,1,81539,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,20,Wednesday,2,0,1,83132,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,21,Wednesday,2,0,0,62519,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,22,Wednesday,2,0,0,53608,218,45.2661,1.3761,16478.62
2024-08-21,Barapullah Road,23,Wednesday,2,0,0,43860,218,45.2661,1.3761,16478.62
2024-08-21,Vikas Marg,0,Wednesday,2,0,0,23214,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,1,Wednesday,2,0,0,16516,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,2,Wednesday,2,0,0,10879,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,3,Wednesday,2,0,0,10957,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,4,Wednesday,2,0,0,14876,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,5,Wednesday,2,0,0,20904,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,6,Wednesday,2,0,0,23060,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,7,Wednesday,2,0,1,28430,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,8,Wednesday,2,0,1,37796,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,9,Wednesday,2,0,1,40479,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,10,Wednesday,2,0,0,38358,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,11,Wednesday,2,0,0,39391,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,12,Wednesday,2,0,0,38758,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,13,Wednesday,2,0,0,40241,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,14,Wednesday,2,0,0,38497,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,15,Wednesday,2,0,0,43294,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,16,Wednesday,2,0,0,39665,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,17,Wednesday,2,0,1,45969,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,18,Wednesday,2,0,1,46876,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,19,Wednesday,2,0,1,50253,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,20,Wednesday,2,0,1,49551,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,21,Wednesday,2,0,0,45808,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,22,Wednesday,2,0,0,40966,194,53.6082,2.0052,14316.28
2024-08-21,Vikas Marg,23,Wednesday,2,0,0,39187,194,53.6082,2.0052,14316.28
2024-08-21,Africa Avenue,0,Wednesday,2,0,0,9590,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,1,Wednesday,2,0,0,6888,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,2,Wednesday,2,0,0,4594,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,3,Wednesday,2,0,0,4753,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,4,Wednesday,2,0,0,4726,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,5,Wednesday,2,0,0,6119,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,6,Wednesday,2,0,0,10007,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,7,Wednesday,2,0,1,19978,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,8,Wednesday,2,0,1,37430,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,9,Wednesday,2,0,1,42170,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,10,Wednesday,2,0,0,47149,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,11,Wednesday,2,0,0,41933,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,12,Wednesday,2,0,0,40935,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,13,Wednesday,2,0,0,37192,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,14,Wednesday,2,0,0,40968,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,15,Wednesday,2,0,0,37087,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,16,Wednesday,2,0,0,44059,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,17,Wednesday,2,0,1,46780,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,18,Wednesday,2,0,1,43616,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,19,Wednesday,2,0,1,41172,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,20,Wednesday,2,0,1,38873,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,21,Wednesday,2,0,0,35547,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,22,Wednesday,2,0,0,27086,164,48.25,3.061,8464.09
2024-08-21,Africa Avenue,23,Wednesday,2,0,0,20614,164,48.25,3.061,8464.09
2024-08-21,Sardar Patel Marg,0,Wednesday,2,0,0,26683,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,1,Wednesday,2,0,0,16480,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,2,Wednesday,2,0,0,12486,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,3,Wednesday,2,0,0,13527,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,4,Wednesday,2,0,0,21682,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,5,Wednesday,2,0,0,28669,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,6,Wednesday,2,0,0,35882,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,7,Wednesday,2,0,1,49336,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,8,Wednesday,2,0,1,54293,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,9,Wednesday,2,0,1,53350,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,10,Wednesday,2,0,0,51047,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,11,Wednesday,2,0,0,55564,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,12,Wednesday,2,0,0,69714,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,13,Wednesday,2,0,0,62135,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,14,Wednesday,2,0,0,64167,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,15,Wednesday,2,0,0,67618,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,16,Wednesday,2,0,0,56488,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,17,Wednesday,2,0,1,56305,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,18,Wednesday,2,0,1,53075,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,19,Wednesday,2,0,1,50313,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,20,Wednesday,2,0,1,50255,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,21,Wednesday,2,0,0,55004,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,22,Wednesday,2,0,0,44495,153,52.8758,1.8954,9624.01
2024-08-21,Sardar Patel Marg,23,Wednesday,2,0,0,35685,153,52.8758,1.8954,9624.01
2024-08-21,Noida Link Road,0,Wednesday,2,0,0,13128,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,1,Wednesday,2,0,0,8097,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,2,Wednesday,2,0,0,7760,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,3,Wednesday,2,0,0,7075,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,4,Wednesday,2,0,0,6804,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,5,Wednesday,2,0,0,12264,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,6,Wednesday,2,0,0,18539,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,7,Wednesday,2,0,1,21713,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,8,Wednesday,2,0,1,32835,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,9,Wednesday,2,0,1,43800,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,10,Wednesday,2,0,0,41848,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,11,Wednesday,2,0,0,39168,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,12,Wednesday,2,0,0,36754,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,13,Wednesday,2,0,0,39620,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,14,Wednesday,2,0,0,39347,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,15,Wednesday,2,0,0,43791,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,16,Wednesday,2,0,0,44071,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,17,Wednesday,2,0,1,48437,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,18,Wednesday,2,0,1,44950,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,19,Wednesday,2,0,1,47297,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,20,Wednesday,2,0,1,48358,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,21,Wednesday,2,0,0,36096,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,22,Wednesday,2,0,0,26926,114,51.8421,2.3947,6981.29
2024-08-21,Noida Link Road,23,Wednesday,2,0,0,24068,114,51.8421,2.3947,6981.29
2024-08-22,Mahatma Gandhi Marg,0,Thursday,3,0,0,223659,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,1,Thursday,3,0,0,167730,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,2,Thursday,3,0,0,117319,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,3,Thursday,3,0,0,114574,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,4,Thursday,3,0,0,124193,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,5,Thursday,3,0,0,158012,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,6,Thursday,3,0,0,196653,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,7,Thursday,3,0,1,316433,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,8,Thursday,3,0,1,439870,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,9,Thursday,3,0,1,463993,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,10,Thursday,3,0,0,474028,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,11,Thursday,3,0,0,398575,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,12,Thursday,3,0,0,378443,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,13,Thursday,3,0,0,353689,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,14,Thursday,3,0,0,338853,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,15,Thursday,3,0,0,356513,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,16,Thursday,3,0,0,372576,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,17,Thursday,3,0,1,362577,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,18,Thursday,3,0,1,347966,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,19,Thursday,3,0,1,392154,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,20,Thursday,3,0,1,397394,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,21,Thursday,3,0,0,366547,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,22,Thursday,3,0,0,306881,1052,52.443,1.5722,62245.45
2024-08-22,Mahatma Gandhi Marg,23,Thursday,3,0,0,228604,1052,52.443,1.5722,62245.45
2024-08-22,Mathura Road,0,Thursday,3,0,0,79551,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,1,Thursday,3,0,0,47556,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,2,Thursday,3,0,0,34315,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,3,Thursday,3,0,0,33633,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,4,Thursday,3,0,0,44179,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,5,Thursday,3,0,0,60716,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,6,Thursday,3,0,0,64976,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,7,Thursday,3,0,1,84909,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,8,Thursday,3,0,1,141357,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,9,Thursday,3,0,1,168325,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,10,Thursday,3,0,0,162377,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,11,Thursday,3,0,0,145638,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,12,Thursday,3,0,0,139148,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,13,Thursday,3,0,0,131850,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,14,Thursday,3,0,0,139398,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,15,Thursday,3,0,0,137893,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,16,Thursday,3,0,0,151381,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,17,Thursday,3,0,1,157098,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,18,Thursday,3,0,1,166865,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,19,Thursday,3,0,1,166172,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,20,Thursday,3,0,1,149757,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,21,Thursday,3,0,0,133079,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,22,Thursday,3,0,0,108901,759,49.1331,1.9763,50900.63
2024-08-22,Mathura Road,23,Thursday,3,0,0,80854,759,49.1331,1.9763,50900.63
2024-08-22,Outer Ring Road,0,Thursday,3,0,0,152925,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,1,Thursday,3,0,0,115764,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,2,Thursday,3,0,0,80566,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,3,Thursday,3,0,0,72329,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,4,Thursday,3,0,0,70624,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,5,Thursday,3,0,0,83447,712,46.8048,2.4593,43347.7
2024-08-22,Outer Ring Road,6,Thursday,3,0,0,103113,712,46.8048,2.4593,43347.7
